Country,Name of policy,Energy Type,Date of announcement,Date of entry info force,"Value committed, USD"
Saudi Arabia,"Additional electricity subsidies as a relief measure for commercial, industrial and agricultural sectors",oil and gas,15/04/2020,15/04/2020,240000000
